ds,yhat,yhat_lower,yhat_upper
2023-06-03,96.03990945360812,66.45455177949319,127.87936566970885
2023-06-04,95.1434068364033,64.70033001469167,125.43477657451339
2023-06-05,116.02297708291228,84.87010289323433,146.86576346641795
2023-06-06,127.94451262669959,95.96698780704818,159.73202931409216
2023-06-07,132.34153904492194,98.68157979923782,163.72659087909435
2023-06-08,122.52713238775154,88.95240579693308,153.9324134659518
2023-06-09,103.83367216665135,73.07550190556239,135.80240226458997
2023-06-10,95.11426201410174,65.14129075285173,128.1096363724903
2023-06-11,94.21775939686609,63.95586028329173,123.6958267675071
2023-06-12,115.09732964343452,81.24481308540034,146.20531600463275
2023-06-13,127.01886518721238,96.27091330686838,158.84601450683124
2023-06-14,131.41589160541784,98.77719502754418,160.5423317133101
2023-06-15,121.60148494823132,90.17130221196042,153.87109484713852
2023-06-16,102.90802472720605,70.19010824111328,135.08662547368888
2023-06-17,94.18861457459533,59.460842024933015,125.05579784007217
2023-06-18,93.29211195737764,60.876342292051845,123.88957645374761
2023-06-19,114.17168214863347,84.2027395399488,145.51477393619223
2023-06-20,126.0932176371089,93.36828144921134,156.8335654919434
2023-06-21,130.49024400000516,101.41618478236745,161.39418460386332
2023-06-22,120.67583728755326,87.75910261146375,151.04625217704407
2023-06-23,101.98237701116517,70.78165984957595,134.52960585747525
2023-06-24,93.26296680324656,61.236426580224084,126.44604096548086
2023-06-25,92.36646413073224,61.19581450726931,124.00528807815003
2023-06-26,113.24603432191499,79.74302816585913,145.67553639158305
2023-06-27,125.16756981042465,94.19652170788815,155.8917939878706
2023-06-28,129.56459617335997,96.07539935483031,161.68167103214108
2023-06-29,119.75018946089166,87.03520537786521,150.86083343241407
2023-06-30,101.05672918448361,70.4809568072003,131.20955836173445
2023-07-01,92.33731897658961,59.18390911426222,121.66478279685839
2023-07-02,91.4408163040862,58.93062937584594,120.43168089405127
2023-07-03,112.3203864952727,79.63178180154584,146.0190542445077
2023-07-04,124.2419219837675,94.29700541180202,158.14306610518886
2023-07-05,128.6389483466989,95.49208614435557,159.43347859248547
2023-07-06,118.82454163423009,87.20978862235677,148.68625967143123
2023-07-07,100.13108135307534,69.02206180848847,130.11533426523096
2023-07-08,91.41167114045246,58.23438883550543,121.73072193264606
2023-07-09,90.5151684631868,59.288620553435464,121.01200686602273
2023-07-10,111.39473864963354,79.31634404053135,143.86880008480952
2023-07-11,123.31627413338076,91.02130868889809,153.89566004716508
2023-07-12,127.71330049153114,95.22724690996377,161.04660269054457
2023-07-13,117.8988937743698,87.55664803220735,151.38569797141636
2023-07-14,99.20543349314815,66.9344205458481,129.87957402865794
2023-07-15,90.4860232805313,59.64456023981821,122.01589497616963
2023-07-16,89.58952060328359,58.088207562152576,121.74237427131662
2023-07-17,110.46909078973341,78.14395050058657,143.65924075858658
2023-07-18,122.39062627346578,91.63743944534919,154.73401576375812
2023-07-19,126.78765263162907,98.32128360933444,159.54181623101417
2023-07-20,116.97324591445037,86.55150145334895,151.22755392583093
2023-07-21,98.27978563323315,66.4578379996799,128.66750927362287
2023-07-22,89.56037542062293,57.56915199253828,120.3842146820946
2023-07-23,88.66387274333292,58.170730557142114,121.25516345530735
2023-07-24,109.5434429297571,79.10285234183443,140.68806511469313
2023-07-25,121.46497841356376,90.78837096812396,155.80172479360496
2023-07-26,125.86200476198297,94.47449980867279,157.82392680822707
2023-07-27,116.04759803502927,84.91992082220344,148.77322908402084
2023-07-28,97.3541377440768,66.45947948646295,127.33598357515088
2023-07-29,88.63472752172954,56.74735639600524,119.87521602187685
2023-07-30,87.73822483471376,56.8606390761246,119.03775451016989
2023-07-31,108.61779501139866,75.68006333791648,137.9083196846259
2023-08-01,120.53933048544744,90.37279929343163,151.8239005108037
2023-08-02,124.93635683384689,93.72407435230538,156.79046079593545
2023-08-03,115.12195010692407,84.93244173300701,145.7015076948333
2023-08-04,96.4284898160154,64.05650954003217,128.0277635308257
2023-08-05,87.70907959361344,54.34337680932496,115.9639454013078
2023-08-06,86.81257690660854,55.50974117717161,119.54040189890283
2023-08-07,107.69214708330479,77.62397809186189,140.14571737786568
2023-08-08,119.61368255734412,85.44729126427183,149.38017165172678
2023-08-09,124.01070890575933,92.07159222075445,157.1130165856395
2023-08-10,114.19630217878776,84.51158453142489,144.35603353114047
2023-08-11,95.50284188788686,63.0487200156932,127.241264694013
2023-08-12,86.78343166549092,53.89315048700388,118.28499349344067
2023-08-13,85.88692897850399,53.61945042303493,117.82430014318683
2023-08-14,106.76649916122278,71.41579732375122,137.08872835218727
2023-08-15,118.6880346412547,85.34619734307394,150.73931474910802
2023-08-16,123.08506099570427,92.14892942045657,154.63843051622055
2023-08-17,113.27065427475948,82.28733938969063,144.84003521605644
2023-08-18,94.57719398990555,63.81746738323633,126.64771869049673
2023-08-19,85.85778377353688,53.54049589624994,114.59321470181439
2023-08-20,84.96128109253904,51.856792118378124,116.43156167933938
2023-08-21,105.84085127531793,72.26130324383983,136.725339182063
2023-08-22,117.76238675534042,84.37617334899178,148.0496998403842
2023-08-23,122.15941310978894,89.05150473468828,152.84837427506494
2023-08-24,112.34500638882774,83.71786501604828,143.95897629852556
2023-08-25,93.65154610395389,62.33829983271224,125.1270151997808
2023-08-26,84.93213588763821,54.510105891245836,115.57944037487438
2023-08-27,84.03563320662417,52.02477438740428,116.3759237203876
2023-08-28,104.9152033894131,73.06704329870414,135.34014906171242
2023-08-29,116.83673886941313,83.51836621135827,148.34661171390144
2023-08-30,121.23376522385774,88.50019961030378,153.6160200407599
2023-08-31,111.41935850293957,81.83478113915717,143.16113937406436
2023-09-01,92.83689664857066,61.8925454950069,125.08642422528965
2023-09-02,84.22848486279932,48.63319875667537,114.94180361524123
2023-09-03,83.44298061234025,52.01780174905644,114.37481850960933
2023-09-04,104.43354922567704,74.72971404103193,135.10725319802475
2023-09-05,116.46608313619218,85.80897996004134,146.5417838371394
2023-09-06,120.97410792119109,88.04251488898527,153.85245681101674
2023-09-07,111.27069963083207,82.5904538508011,142.1946952181831
2023-09-08,92.68823777645198,61.10459607311468,125.0612363530069
2023-09-09,84.07982599067451,50.319269682299215,116.37064503211748
2023-09-10,83.29432174023339,52.39251435305547,111.71385470563735
2023-09-11,104.28489035350465,74.05695037070166,135.25837493110808
2023-09-12,116.31742426407355,85.30761309045913,148.24172852515787
2023-09-13,120.82544904906854,88.86858130470866,151.18147586129152
2023-09-14,111.12204075869344,80.4104755687006,144.14500421714993
2023-09-15,92.53957890432116,61.008942921664456,122.55192989934494
2023-09-16,83.93116711857809,54.55053775495763,114.13109056464498
2023-09-17,83.14566286812652,53.04446342340773,112.96845944998269
2023-09-18,104.13623148139328,73.19001198890462,135.23795332725112
2023-09-19,116.16876539198093,84.61709149814827,149.0762440315747
2023-09-20,120.85362209466918,87.60619312047764,152.7560316214342
2023-09-21,111.32704572198497,79.42811814338876,140.29750625371133
2023-09-22,92.92141578537938,62.04764805928914,122.76263768178512
2023-09-23,84.48983591728252,55.93645750584309,118.09990966511683
2023-09-24,83.88116358455619,50.51110258765728,115.20377334630285
2023-09-25,105.04856411554097,73.70571348984717,136.97964870593015
2023-09-26,117.25792994381345,84.95088111362783,149.4035871278782
2023-09-27,121.94278664651463,90.90033511069804,153.81590349297986
2023-09-28,112.41621027381308,78.21327485820014,143.7549283888515
2023-09-29,94.01058033718753,63.97337810535127,125.85039767789786
2023-09-30,85.57900046912167,54.93678878447088,116.03696666561956
2023-10-01,84.97032813639983,54.191870960991714,117.80785274434074
2023-10-02,106.13772866738837,74.25864501427118,137.035444203493
2023-10-03,118.34709449564598,85.51465250867321,148.1699152899158
2023-10-04,123.03195119835911,93.04510757090225,153.54899486900334
2023-10-05,113.50537482564118,82.52925124841522,146.77957473896515
2023-10-06,95.09974488902003,61.12852002367727,125.89751503716192
2023-10-07,86.66816502094801,53.59850359258734,117.09885669294214
2023-10-08,86.05949268819538,54.74394425825269,116.19949896720304
2023-10-09,107.39272830512245,75.56800106041214,137.93798792169824
2023-10-10,119.76792921943023,87.82626688555574,151.31139636768532
2023-10-11,124.61862100806044,93.59745935986636,156.68057486704893
2023-10-12,115.25787972130513,84.67396891478757,145.78969650683533
2023-10-13,97.01808487072174,67.65938449054393,129.59849851919606
2023-10-14,88.75234008855149,58.08023137848058,121.29122109485121
2023-10-15,88.30950284177896,57.63203121689193,121.25839622742525
2023-10-16,109.64273845870979,77.42190900947493,141.83871190362672
2023-10-17,122.0179393730027,89.77766088317264,153.68374929726576
2023-10-18,126.86863116164486,94.7228991232693,158.17297651432332
2023-10-19,117.50788987494785,85.19376462738055,149.8696803946148
2023-10-20,99.26809502429421,67.19170774193127,130.87690955777288
2023-10-21,91.00235024213057,59.4012685138041,124.29141249531114
2023-10-22,90.55951299536386,59.59281910064788,122.79935985391317
2023-10-23,111.89274861229714,79.51214900587796,143.72440818659794
2023-10-24,124.26794952654807,93.20882637354053,155.81000407465595
2023-10-25,129.1186413152293,97.16006442498811,159.5051713910575
2023-10-26,119.75790002850029,87.09159436037844,151.23177260101178
2023-10-27,101.62363836187141,68.54778000776267,131.3943257861788
2023-10-28,93.46342676373081,61.87195305095948,123.92925723524621
2023-10-29,93.12612270099835,63.53803580251135,122.26920138161319
2023-10-30,114.5648915019524,80.74002481542075,147.4139460528051
2023-10-31,127.04562560020543,98.10127249853912,158.74408799214
2023-11-01,132.00185057288388,102.3857105719854,163.66862622162822
2023-11-02,122.7466424702028,91.27970483657364,154.20961444751478
2023-11-03,104.61238080355062,71.65793992199977,135.71918642538398
2023-11-04,96.45216920544439,65.0050240378525,125.6206205259758
2023-11-05,96.11486514265339,64.29164270778816,127.28693639021664
2023-11-06,117.5536339436662,86.82047854310572,150.572261246895
2023-11-07,130.03436804190983,100.60979769680374,162.1021464970991
2023-11-08,134.9905930145872,102.34911858384973,166.61047821379665
2023-11-09,125.73538491193331,94.39644668073079,158.10429569906634
2023-11-10,107.60112324522977,76.12357225339562,141.0774849323611
2023-11-11,99.4409116471296,67.4497429551796,133.89704291773108
2023-11-12,99.10360758435584,66.60481313384706,129.3155585431958
2023-11-13,120.54237638536488,90.06016808316402,151.6474084425026
2023-11-14,133.0231104836142,103.97635823498891,165.36215496554553
2023-11-15,137.9793354844312,105.98214958592516,169.88892793114798
2023-11-16,128.72412740989964,96.23590459825544,158.15807579081945
2023-11-17,110.58986577134023,80.33444208392292,141.74290345031878
2023-11-18,102.42965420137998,68.66249129681,133.90999266495243
2023-11-19,102.09235016675682,70.30162559186411,133.77923716620055
2023-11-20,123.53111899584067,90.53104779106016,155.9340490242868
2023-11-21,136.01185312229643,103.06441539314122,166.90627182595415
2023-11-22,140.96807812309652,108.77929143154105,174.73329571731895
2023-11-23,131.71287004854887,97.48354175597763,163.36232863978069
2023-11-24,113.57860840998507,82.71197788932513,145.79665298527746
2023-11-25,105.41839684004944,74.60295479058446,139.4253183146262
2023-11-26,105.08109280543847,73.47567404633416,136.33882958392834
2023-11-27,126.51986163452476,94.67323737020861,157.93609753926933
2023-11-28,139.0005957609657,108.90710880739931,171.23917496333686
2023-11-29,143.95682076176192,112.49428012528783,174.80149811440836
2023-11-30,134.7016126871981,104.30563429703263,168.16977541422406
2023-12-01,116.56735104872143,83.35459419218512,147.17636745735635
2023-12-02,108.40713947874734,76.15849798123244,140.8991020254483
2023-12-03,108.06983544411885,78.92757620802467,139.4692520559938
2023-12-04,129.50860428825115,97.70544704523375,163.05092137771624
2023-12-05,141.98933842973034,108.81414129016385,175.3790864128923
2023-12-06,146.94556344554812,117.46300662548552,179.94414405633344
2023-12-07,137.6903553860173,106.62468456049139,170.59601423353965
2023-12-08,119.55609376255192,88.6427173974569,149.7703037877106
2023-12-09,111.39588220761856,78.7803192384123,144.1680692705777
2023-12-10,111.05857818804274,81.1707271014154,142.2610735466492
2023-12-11,132.49734703218573,100.35642587595673,162.95701096157612
2023-12-12,144.97808117360233,113.40186162677182,174.17723377937392
2023-12-13,149.93430618945632,119.72538321488835,179.9738109666919
2023-12-14,140.67909812990942,108.06909828289919,171.0978011988545
2023-12-15,122.54483650646402,92.03550985615304,153.61032229435503
2023-12-16,114.3846249515309,80.3203239546775,142.78227419789806
2023-12-17,114.04732093191787,81.93024255960205,144.40455751652084
2023-12-18,135.48608977610513,102.89635749674338,166.37665761107496
2023-12-19,147.9668239175404,115.66393363145156,179.83641311163527
2023-12-20,152.92304893338041,121.92005807923432,183.2572197938904
2023-12-21,143.66784087381708,112.20927522546357,173.59813888360713
2023-12-22,125.53357925274477,92.83751238851829,157.0007649102966
2023-12-23,117.37336770017407,84.59507304660184,146.02875937807335
2023-12-24,117.03606368294757,86.09464854741078,147.7026373345853
2023-12-25,138.47483252951417,104.68786054679933,165.46344986622734
2023-12-26,150.95556667329566,118.74748872989596,184.48962393992144
2023-12-27,155.91179169150033,125.63519961793618,184.640400792174
2023-12-28,146.6565836343642,115.46826012981211,177.63026845247532
2023-12-29,128.5223220132129,97.05518064520082,158.5873409231433
2023-12-30,120.36211046067312,88.07875182989125,150.94579365480558
2023-12-31,120.02480644345113,86.71437256698738,149.5592781033357
2024-01-01,141.46357529002154,107.89932240453263,172.4650108567431
2024-01-02,153.944309433761,121.1860119124841,185.2260018988821
2024-01-03,158.9005344520047,127.21441367990052,190.75085946485035
2024-01-04,149.64532639485228,117.76924346527817,179.9107675523173
2024-01-05,131.51106477374805,98.02337679790735,162.75836322936513
2024-01-06,123.35085322115938,92.58190930680144,155.46402095768755
2024-01-07,123.01354920395538,89.54392169681178,153.46385446485073
2024-01-08,144.45231805045265,111.81725482672367,176.8488133252123
2024-01-09,156.93305219426648,127.09872208356208,188.7371114480983
2024-01-10,161.88927721362373,128.7617807907256,191.73821490924067
2024-01-11,152.63406915761732,119.23688503636679,183.99728704472653
2024-01-12,134.4998075376793,104.48290253038239,166.42101089654787
2024-01-13,126.33959598625921,94.48032490096335,157.44227557541132
2024-01-14,126.00229197019031,93.73835702087806,155.9824293049235
2024-01-15,147.4410608178376,113.57754360180824,178.18813511839016
2024-01-16,159.92179496279587,127.24781512047498,193.32430399987692
2024-01-17,164.87801998215204,131.10015228901568,195.96625390595156
2024-01-18,155.62281192612923,124.7345620286964,188.43084454672632
2024-01-19,137.48855030619566,106.00064549144668,167.23923490583542
2024-01-20,129.3283387547758,98.93843672773393,159.9290606373546
2024-01-21,128.99103473871904,99.10581815298764,161.4547331556711
2024-01-22,150.42980358636882,118.18225952822361,181.14177810857748
2024-01-23,162.91053773131222,131.39901394333006,194.60934916682422
2024-01-24,167.86676275068135,134.55093334437734,199.5895595846313
2024-01-25,158.61155469462557,126.02248610892498,190.0180142188669
2024-01-26,140.4772930746998,107.13860070915102,172.5781412881798
2024-01-27,132.31708152329236,99.9986036151533,162.9378251012814
2024-01-28,131.9797774776957,98.71699242575332,163.42790759096113
2024-01-29,153.4185462957222,121.86457502083802,184.41099918607034
2024-01-30,165.8992804111761,132.84901364496588,200.1531620381999
2024-01-31,170.85550540099047,138.25577398002685,202.27367403572958
2024-02-01,161.60029731547357,131.1043068977,194.76456728588815
2024-02-02,143.466035665899,112.82158755558079,175.54236631029198
2024-02-03,135.30582408494675,101.10543416685137,167.07731684813825
2024-02-04,134.96852003931932,104.08462363385395,168.36469273815177
2024-02-05,156.40728885740526,123.87796624577291,188.20223835163102
2024-02-06,168.88802297284965,138.40735350873516,201.16892408590988
2024-02-07,173.8442479626471,140.40759260091465,204.10826739273026
2024-02-08,164.58903987711415,132.31157682379347,195.68572791499645
2024-02-09,146.45477822761447,113.79035712771434,177.77475142894275
2024-02-10,138.29456664660114,106.60846079312645,170.99099174865754
2024-02-11,137.95726260099164,105.30254361704463,166.81977486640292
2024-02-12,159.3960314190731,128.7966384615914,192.936797643427
2024-02-13,171.87676553452323,137.93595022869334,202.14327836175502
2024-02-14,176.8329905243196,146.8709669782662,209.8850783409557
2024-02-15,167.5777824387703,134.02093760629862,197.2762655374461
2024-02-16,149.4097214972657,118.73511445736224,181.46280586732718
2024-02-17,141.21571062424334,107.76980737075804,170.1240761399895
2024-02-18,140.84460728663606,110.59248971188687,172.927614124661
2024-02-19,162.24957681271894,128.84222341580872,194.59462192830037
2024-02-20,174.6965116361102,143.32131866345344,204.27111454017682
2024-02-21,179.6189373339364,147.43928708027806,209.847119055877
2024-02-22,170.32992995634584,137.9589707203165,202.03365708820576
2024-02-23,152.1618690148369,122.60279659110155,184.64311863988252
2024-02-24,143.96785814183912,110.97844511633524,173.0286060077453
2024-02-25,143.59675480419463,112.19898713028708,174.2300667126078
2024-02-26,165.00172433032938,133.38992886615952,194.4624290785982
2024-02-27,177.44865915370576,145.85054495542025,208.9239292878308
2024-02-28,182.37108485152902,150.92583204849808,214.08319608655447
2024-02-29,173.08207747393698,143.2968799269974,204.28482479766538
2024-03-01,154.9140165324324,124.08310956150723,184.2476893771425
2024-03-02,146.72000565945686,114.478967197115,178.15523592964627
2024-03-03,146.34890232180186,113.73757871642744,178.3254899924984
2024-03-04,167.75387184794732,136.88319272049546,198.91540269038936
2024-03-05,180.2008066713273,147.91457157241814,213.36120663753752
2024-03-06,184.9853925192988,154.66928610504834,218.77751188078824
2024-03-07,175.5585452919752,145.4947888473693,205.3514524659176
2024-03-08,157.25264450059782,125.7457636209294,186.60575102303667
2024-03-09,148.9207937778223,116.17352459870469,178.18234097692576
2024-03-10,148.41185059037863,116.06083419608089,179.5110064554527
2024-03-11,169.67898026672185,140.8633747248357,201.19864429445605
2024-03-12,181.988075240281,151.32094150420113,213.38794290789167
2024-03-13,186.77266108826447,155.7823462522417,217.86876213996237
2024-03-14,177.34581386092447,147.11760390928768,207.3364266690077
2024-03-15,159.03991306955146,128.0809768652845,191.54743144896997
2024-03-16,150.70806234678258,119.10926689579391,182.92131062684084
2024-03-17,150.19911915934472,118.73651114943458,182.10463393451369
2024-03-18,171.46624883561418,138.48742194066278,200.99174439739272
2024-03-19,183.77534380924766,151.64402131237404,215.3109298694533
2024-03-20,188.55992965723004,157.93279522563645,219.00256398889664
2024-03-21,179.13308242985812,150.64241792731136,210.7286321104951
2024-03-22,160.82718163849293,131.49980482729617,192.63873669455214
2024-03-23,152.4953309157521,123.9336567495772,182.88799220192243
2024-03-24,151.81463645691647,119.05215594542817,184.12464220011051
2024-03-25,172.9100148617967,139.53251252399414,204.72703036176998
2024-03-26,185.04735856402223,155.12539794850355,218.35866892716456
